#Timestamp Index Source_Key Target_Key Source_Xmin Source_Xmax Source_Ymin Source_Ymax Target_Xmin Target_Xmax Target_Ymin Target_Ymax IoU totalscore matchlabel isWithinImage isInFront
20.899999999 419 8286623314361712645 8142508126285856812 511.957580566 567.558288574 383.241729736 465.282684326 528.438120120 583.976794182 399.829274446 472.203537313 0.425300894 0.943302788 5 1 1
20.899999999 419 8286623314361712646 8142508126285856818 81.654541016 153.184387207 196.805847168 341.246643066 109.034493709 174.604519159 209.866257683 353.602206103 0.415617679 0.879368294 5 1 1
20.949999999 420 8286623314361712640 8142508126285856817 71.440372467 162.120601654 220.906829834 317.099884033 114.458402860 173.445790294 236.692798559 326.767074364 0.375588026 0.195284039 4 1 1
20.949999999 420 8286623314361712641 8142508126285856814 474.064971924 501.339691162 410.010192871 440.242492676 492.666199142 521.366300075 420.195753987 454.330164664 0.106648149 0.478785386 5 1 1
20.949999999 420 8286623314361712642 8142508126285856823 115.760616302 137.608982086 233.154602051 247.631439209 142.255464215 163.456941400 247.962282656 257.880979197 0.000000000 0.278958166 4 1 1
20.949999999 420 8286623314361712643 8142508126285856820 449.753021240 474.955291748 406.285827637 435.273803711 470.934947640 489.472998072 419.850459141 440.036855203 0.059463763 0.302717213 4 1 1
20.949999999 420 8286623314361712644 8142508126285856818 39.288993835 112.562950134 184.096496582 331.117980957 68.695269334 135.496064291 197.109200692 344.206352331 0.399354308 0.887016637 5 1 1
20.949999999 420 8286623314361712646 8142508126285856812 473.824707031 526.606872559 367.318664551 446.322326660 489.218541025 542.374661050 382.506889061 453.238437606 0.430378586 0.848871827 5 1 1
20.949999999 420 8286623314361712647 8142508126285856823 109.229339600 138.416290283 229.947875977 249.317962646 142.255464215 163.456941400 247.962282656 257.880979197 0.000000000 0.235634881 4 1 1
21.000000000 421 8286623314361712640 8142508126285856817 25.231544495 120.231620789 211.276123047 310.010498047 70.684445547 132.408503639 227.627205579 319.619487774 0.371887807 0.369463408 5 1 1
21.000000000 421 8286623314361712641 8142508126285856820 411.459197998 435.788421631 392.725250244 420.701995850 431.956867712 449.898017600 405.797257989 425.524840241 0.058424033 0.292031631 4 1 1
21.000000000 421 8286623314361712642 8142508126285856814 435.584136963 461.619903564 395.536132812 430.026245117 453.002406057 480.617866310 405.471437554 438.787755814 0.131722005 0.364643235 4 1 1
21.000000000 421 8286623314361712643 8142508126285856812 435.706573486 485.991729736 354.060119629 431.565002441 449.672092217 500.696350482 368.230748200 437.866055777 0.446642064 0.969153579 5 1 1
21.000000000 421 8286623314361712645 8142508126285856823 71.105087280 94.777999878 224.182312012 239.038238525 99.498125799 121.648235184 239.121255834 249.203988535 0.000000000 0.331051314 4 1 1
21.050000000 422 8286623314361712640 8142508126285856816 372.528686523 396.012023926 380.724212646 408.422882080 396.586744717 415.514569111 394.505350370 415.556024559 0.000000000 0.212570129 4 1 1
21.050000000 422 8286623314361712641 8142508126285856812 395.512145996 445.039306641 342.129821777 417.686218262 410.215721532 459.381014589 355.151007336 424.113368120 0.439500100 0.967469234 5 1 1
21.050000000 422 8286623314361712642 8142508126285856814 395.532867432 422.064178467 383.399780273 413.027282715 413.460381303 440.223819186 392.165283995 424.862906040 0.121142379 0.457856871 4 1 1
21.050000000 422 8286623314361712643 8142508126285856823 22.792283058 47.002699852 216.604736328 231.936065674 52.506794325 75.931997806 231.792415602 242.083489105 0.000000000 0.234524624 4 1 1
21.050000000 422 8286623314361712645 8142508126285856815 351.368591309 425.631835938 389.806152344 469.105346680 373.122337758 437.393018790 409.674542649 477.594547367 0.437462467 0.910006803 4 1 1
21.100000000 423 8286623314361712640 8142508126285856816 334.273162842 357.481719971 370.257781982 397.145050049 358.133751217 376.733124090 383.164740740 403.951666659 0.000000000 0.358279368 5 1 1
21.100000000 423 8286623314361712641 8142508126285856814 357.276245117 383.007080078 371.499725342 405.602386475 374.753637224 400.921854125 380.339261681 412.585093595 0.137829202 0.458730951 5 1 1
21.100000000 423 8286623314361712642 8142508126285856812 357.105529785 405.060241699 331.065673828 406.084350586 371.565292449 419.387367520 343.457100378 411.981444772 0.439144589 0.972983487 5 1 1
21.100000000 423 8286623314361712643 8142508126285856823 361.413146973 404.997619629 331.136352539 377.722534180 2.908394762 27.921165152 224.253496050 234.831192372 0.000000000 0.179308351 4 1 1
21.100000000 423 8286623314361712644 8142508126285856811 313.472198486 387.231048584 380.356201172 458.640136719 391.650039862 480.818546851 395.340153231 487.087305975 0.000000000 0.201090285 4 1 1
21.149999999 424 8286623314361712640 8142508126285856812 325.085327148 373.884277344 322.199829102 397.188415527 340.545305654 387.832676843 334.161705099 402.303541230 0.439557416 0.941665046 5 1 1
21.149999999 424 8286623314361712641 8142508126285856816 303.288726807 326.800018311 361.378021240 387.856109619 327.213866011 345.667714937 373.930183046 394.554295869 0.000000000 0.157308407 4 1 1
21.149999999 424 8286623314361712642 8142508126285856814 325.235198975 352.274688721 362.673400879 396.532226562 343.704129982 369.578779585 370.881147679 402.831681089 0.144407187 0.453905452 5 1 1
21.149999999 424 8286623314361712644 8142508126285856815 282.673248291 356.370086670 370.163635254 448.983337402 304.433439024 367.020763727 388.829151868 454.952818326 0.457889418 0.895733532 4 1 1
21.149999999 424 8286623314361712645 8142508126285856804 581.683410645 631.513610840 410.083038330 452.955657959 603.639552391 641.791037251 420.826775691 461.066544744 0.322609399 0.952652904 5 1 1
21.199999999 425 8286623314361712640 8142508126285856820 285.018096924 308.411651611 357.646606445 384.662719727 305.347062984 322.427873501 369.332808754 388.289763547 0.051693080 0.296878429 4 1 1
21.199999999 425 8286623314361712641 8142508126285856812 307.827697754 355.866271973 319.219757080 391.118621826 322.244478494 369.589258662 330.775503810 398.707551077 0.437128082 0.869827673 5 1 1
21.199999999 425 8286623314361712642 8142508126285856814 308.126342773 333.383056641 359.234619141 389.146850586 325.394144531 351.209550724 367.372602587 399.223385763 0.123917863 0.204509292 4 1 1
21.199999999 425 8286623314361712644 8142508126285856804 559.989624023 608.662231445 405.814910889 447.568145752 581.202832615 618.275127231 416.350511345 455.926092353 0.324435814 0.958943432 5 1 1
21.199999999 425 8286623314361712645 8142508126285856815 264.062774658 338.378875732 370.171325684 445.291809082 285.959128879 348.451417639 385.300469920 451.233534331 0.479508439 0.942984074 4 1 1
21.199999999 425 8286623314361712646 8142508126285856811 316.350463867 417.770629883 378.049804688 472.371398926 341.819479579 428.411369611 381.572189038 471.132804288 0.646655118 0.913073741 5 1 1
21.250000000 426 8286623314361712640 8142508126285856816 270.821014404 294.630096436 358.469085693 385.206878662 294.827876109 313.311278661 371.042790088 391.639602874 0.000000000 0.236212453 4 1 1
21.250000000 426 8286623314361712641 8142508126285856812 293.643463135 341.994537354 319.287292480 394.234619141 308.114112802 355.853454553 331.649178829 399.423762409 0.447452323 0.811286882 5 1 1
21.250000000 426 8286623314361712642 8142508126285856814 293.894317627 319.496490479 360.077423096 394.257110596 311.262415986 337.123936726 368.114279742 399.963380819 0.145106266 0.223871833 4 1 1
21.250000000 426 8286623314361712643 8142508126285856804 544.555053711 574.621093750 413.054504395 448.945068359 564.531212377 600.961079528 418.229114678 457.483984227 0.140923065 0.694666862 5 1 1
21.250000000 426 8286623314361712645 8142508126285856811 318.110046387 403.362976074 378.614654541 473.498931885 327.302356771 413.581032055 382.566788683 472.063711048 0.756048210 0.908231184 5 1 1
21.250000000 426 8286623314361712647 8142508126285856804 544.345092773 591.667602539 407.598602295 449.045806885 564.531212377 600.961079528 418.229114678 457.483984227 0.327277626 0.940032711 5 1 1
21.300000000 427 8286623314361712640 8142508126285856816 260.999938965 284.762634277 356.068847656 382.575378418 284.951258530 303.450541975 368.778473913 389.360590527 0.000000000 0.351088060 5 1 1
21.300000000 427 8286623314361712641 8142508126285856812 283.484100342 332.415313721 317.093322754 391.259765625 298.240074499 346.047111762 329.408826274 397.113514483 0.444812942 0.842370413 5 1 1
21.300000000 427 8286623314361712642 8142508126285856859 283.616394043 309.458679199 357.415344238 391.474060059 675.550583267 721.068370838 751.917955824 809.003770928 0.000000000 0.031070380 4 0 1
21.300000000 427 8286623314361712644 8142508126285856811 307.969757080 393.247344971 376.497772217 470.740142822 317.335379715 403.332087665 380.213886077 469.427090641 0.757834091 0.836817270 5 1 1
21.300000000 427 8286623314361712645 8142508126285856804 532.348205566 579.666442871 405.003936768 446.273712158 552.833375773 588.756074410 415.340120126 454.259846817 0.329268332 0.909670002 4 1 1
21.350000000 428 8286623314361712640 8142508126285856820 256.320220947 280.030426025 354.750183105 381.427856445 276.685569841 293.827965364 366.415487797 385.382123866 0.055335366 0.372461347 5 1 1
21.350000000 428 8286623314361712641 8142508126285856812 278.898834229 327.587921143 316.229217529 390.805084229 293.572413106 341.164986695 327.883486739 395.732342002 0.453472595 0.976620473 5 1 1
21.350000000 428 8286623314361712643 8142508126285856823 283.931304932 327.512908936 316.310485840 362.026672363 -104.314726082 -75.132414956 201.512802813 213.144237900 0.000000000 0.169886629 4 0 1
21.350000000 428 8286623314361712644 8142508126285856811 303.004364014 388.611541748 375.260864258 468.788574219 312.867560707 398.733522468 378.477577159 467.511913184 0.757064526 0.844932427 5 1 1
21.350000000 428 8286623314361712645 8142508126285856804 527.151550293 574.061340332 401.505401611 443.024444580 547.505028827 583.141094736 411.986606878 450.725585647 0.329186150 0.955893609 5 1 1
21.350000000 428 8286623314361712646 8142508126285856811 234.740173340 309.373046875 366.481170654 442.671295166 312.867560707 398.733522468 378.477577159 467.511913184 0.000000000 0.282961554 4 1 1
21.399999999 429 8286623314361712640 8142508126285856816 261.444793701 284.926239014 353.581512451 380.048919678 285.171103883 303.647166409 366.101806824 386.655096501 0.000000000 0.436066285 5 1 1
21.399999999 429 8286623314361712641 8142508126285856812 283.566131592 332.145050049 314.495971680 389.412231445 298.469655161 346.045911847 326.580095324 394.318770450 0.445808038 0.906553738 5 1 1
21.399999999 429 8286623314361712642 8142508126285856814 283.751007080 310.188507080 355.140167236 387.689788818 301.616496034 327.433308570 363.055232862 394.825417781 0.143693731 0.279563637 4 1 1
21.399999999 429 8286623314361712644 8142508126285856811 308.050476074 393.328430176 373.282653809 467.483459473 317.744058589 403.641995782 377.183696270 466.153082783 0.751291775 0.821149496 5 1 1
21.399999999 429 8286623314361712645 8142508126285856804 532.347595215 579.658264160 400.899658203 442.005310059 552.938104439 588.792327644 411.198810028 450.011071549 0.327537060 0.955783364 5 1 1
21.449999999 430 8286623314361712640 8142508126285856816 272.121582031 295.496276855 350.395416260 376.638824463 295.829640297 314.251874103 362.858670630 383.355521580 0.000000000 0.286550851 4 1 1
21.449999999 430 8286623314361712641 8142508126285856814 294.824188232 320.057952881 351.991577148 385.909729004 312.259086420 338.016581803 359.765032280 391.466297048 0.138845757 0.255998082 4 1 1
21.449999999 430 8286623314361712642 8142508126285856812 294.748077393 342.724273682 311.250122070 385.815673828 309.116420829 356.423554273 323.282845147 390.969319013 0.449266836 0.846882977 5 1 1
21.449999999 430 8286623314361712643 8142508126285856823 299.257263184 342.687072754 311.378875732 357.243072510 -83.006520680 -54.699647592 200.092752671 211.476679775 0.000000000 0.174284493 4 0 1
21.449999999 430 8286623314361712644 8142508126285856804 544.401855469 575.086059570 402.846069336 438.374328613 565.002093816 601.292372826 407.457568365 446.411114039 0.142226091 0.682085116 5 1 1
21.449999999 430 8286623314361712645 8142508126285856811 318.747344971 404.011444092 370.493957520 463.706665039 328.585166890 414.575952012 373.764439007 462.559464734 0.753730487 0.905507283 5 1 1
21.449999999 430 8286623314361712646 8142508126285856815 251.175415039 324.321044922 360.879760742 437.883117676 272.814125739 335.190352675 377.668478672 443.228841326 0.468472019 0.913734009 4 1 1
21.500000000 431 8286623314361712640 8142508126285856812 311.059814453 358.611877441 309.219940186 381.929473877 325.486717748 372.459334464 320.612288245 388.365383647 0.440701105 0.816626579 5 1 1
21.500000000 431 8286623314361712641 8142508126285856816 288.251983643 311.465179443 347.867462158 374.689300537 312.194855925 330.570508169 360.358987042 380.815726188 0.000000000 0.287527313 4 1 1
21.500000000 431 8286623314361712642 8142508126285856814 311.210235596 336.311614990 349.373657227 376.885009766 328.629936629 354.347035731 357.178109883 388.847138026 0.111834455 0.319685495 5 1 1
21.500000000 431 8286623314361712643 8142508126285856804 563.641723633 594.381347656 399.693054199 435.043884277 584.170891407 621.230779093 404.191287999 443.483296216 0.141403058 0.696790049 5 1 1
21.500000000 431 8286623314361712645 8142508126285856811 321.651855469 421.204528809 368.000030518 461.386749268 345.294061783 431.627235002 370.987793206 459.769270450 0.659292181 0.909657406 5 1 1
21.500000000 431 8286623314361712646 8142508126285856804 563.365722656 611.540161133 393.756774902 435.198364258 584.170891407 621.230779093 404.191287999 443.483296216 0.325906314 0.933508215 5 1 1
21.500000000 431 8286623314361712647 8142508126285856815 267.769012451 341.244781494 360.228759766 434.785156250 289.603979777 351.848178807 375.135731245 440.515776738 0.476297216 0.948583513 4 1 1
21.550000000 432 8286623314361712640 8142508126285856816 314.661010742 337.636047363 346.411376953 372.907409668 338.538435842 356.907512635 358.702417635 379.168053225 0.000000000 0.232100643 4 1 1
21.550000000 432 8286623314361712641 8142508126285856812 337.276092529 383.847930908 307.218048096 381.546112061 351.896102526 398.351363048 318.400497211 386.580149499 0.437539629 0.941620082 5 1 1
21.550000000 432 8286623314361712642 8142508126285856814 337.322387695 362.932617188 347.509094238 380.398254395 355.056911916 380.797517588 355.283016181 387.019195697 0.135349144 0.170979112 4 1 1
21.550000000 432 8286623314361712643 8142508126285856823 341.089508057 383.796600342 307.288360596 352.811248779 -29.369872860 -3.072737535 208.334542352 219.026210298 0.000000000 0.172500936 4 0 1
21.550000000 432 8286623314361712644 8142508126285856804 594.186096191 627.584655762 395.472381592 432.448028564 616.425491173 654.921805268 400.223812231 440.234438341 0.148863796 0.737290996 5 1 1
21.550000000 432 8286623314361712645 8142508126285856811 345.636566162 448.494537354 365.827178955 458.981842041 372.473727791 459.750205201 368.641106993 457.732638639 0.639880994 0.940920547 5 1 1
21.550000000 432 8286623314361712646 8142508126285856815 294.889099121 366.945129395 358.441528320 433.299133301 316.665170048 378.966821099 373.474045095 438.818872720 0.465849351 0.957179509 4 1 1
21.600000000 433 8286623314361712640 8142508126285856812 365.366088867 411.911132812 302.319793701 377.339569092 380.453553311 426.433702907 312.946560528 381.671317974 0.437871459 0.842260912 5 1 1
21.600000000 433 8286623314361712641 8142508126285856816 342.666107178 366.308441162 342.319396973 368.576110840 366.994308048 385.413105628 353.969280192 374.448859937 0.000000000 0.347972168 5 1 1
21.600000000 433 8286623314361712642 8142508126285856814 365.417999268 391.135711670 342.529632568 377.450958252 383.649484977 409.494715198 350.234315318 382.051328531 0.134340808 0.311196653 4 1 1
21.600000000 433 8286623314361712644 8142508126285856811 387.609680176 478.185058594 360.576690674 454.202850342 401.976594691 490.554227551 362.970958530 452.343328063 0.710531353 0.939202138 5 1 1
21.600000000 433 8286623314361712645 8142508126285856815 324.083709717 396.362701416 352.311767578 428.836120605 345.894175290 408.451448734 368.730196069 434.012167320 0.460906152 0.917324707 4 1 1
21.649999999 434 8286623314361712640 8142508126285856812 391.822967529 436.733306885 294.233123779 367.319183350 407.595281201 452.325704544 303.443401314 373.375469179 0.409130305 0.956673097 5 1 1
21.649999999 434 8286623314361712641 8142508126285856820 369.093292236 392.159149170 335.329223633 361.215698242 390.157984485 407.300910156 345.371735891 364.250871573 0.035663975 0.348326743 5 1 1
21.649999999 434 8286623314361712642 8142508126285856814 391.911132812 418.272338867 335.209320068 364.133270264 410.873286009 436.820552756 341.594318591 373.573035540 0.116991337 0.502077271 4 1 1
21.649999999 434 8286623314361712643 8142508126285856811 410.058380127 507.145538330 351.039764404 444.197784424 430.940821289 521.079547921 352.513274718 442.015927932 0.662728708 0.961633536 5 1 1
21.649999999 434 8286623314361712645 8142508126285856815 353.094390869 424.514190674 348.818359375 421.832824707 374.423042479 437.437632801 360.910258761 426.151086516 0.486391824 0.837166179 4 1 1
21.699999999 435 8286623314361712640 8142508126285856812 416.884490967 459.556488037 282.521362305 358.406616211 433.291075237 476.173716240 289.397436161 360.977617317 0.403222888 0.958693583 5 1 1
21.699999999 435 8286623314361712641 8142508126285856820 394.140472412 417.072174072 325.412139893 350.575836182 415.646217686 432.907622230 334.082201979 353.006226229 0.026720828 0.293929385 4 1 1
21.699999999 435 8286623314361712642 8142508126285856814 416.900695801 444.046325684 323.537200928 358.358978271 436.741871091 462.820514069 328.708741739 360.883332022 0.138146271 0.506225545 4 1 1
21.699999999 435 8286623314361712643 8142508126285856811 437.021484375 534.701660156 334.616455078 429.142395020 459.144229509 551.068803354 336.617005621 426.103622755 0.632025614 0.931547395 5 1 1
21.699999999 435 8286623314361712644 8142508126285856815 380.996185303 452.084869385 338.932434082 411.907531738 402.253478228 465.905525651 349.196040465 414.381386242 0.503068165 0.919036801 4 1 1
21.750000000 436 8286623314361712640 8142508126285856812 433.560180664 473.478454590 265.912414551 340.947937012 450.268964656 491.160910499 270.212979872 343.207080406 0.378413297 0.992217008 5 1 1
21.750000000 436 8286623314361712641 8142508126285856820 411.644134521 434.372467041 310.633758545 335.010101318 432.704545674 450.046554192 317.713309349 336.622857742 0.033816942 0.343801429 4 1 1
21.750000000 436 8286623314361712642 8142508126285856811 457.164871216 553.013473511 312.557739258 407.405456543 478.577856521 571.702626742 314.769877022 403.785232554 0.616097909 0.943807947 5 1 1
21.750000000 436 8286623314361712644 8142508126285856815 401.266723633 469.871704102 325.416595459 396.833282471 421.814078083 485.905532531 332.128489208 397.014000073 0.522738931 0.997769836 5 1 1
21.800000000 437 8286623314361712640 8142508126285856812 449.644744873 487.774200439 249.308532715 323.568847656 467.781681891 507.067076892 250.881743091 325.242440898 0.337984807 0.996993031 5 1 1
21.800000000 437 8286623314361712641 8142508126285856817 22.863540649 96.436386108 243.004272461 328.324340820 56.249762727 127.547681361 245.392015773 333.674211452 0.360735986 0.687442604 5 1 1
21.800000000 437 8286623314361712642 8142508126285856819 429.348632812 448.803710938 295.672760010 316.083770752 445.331343816 460.503384395 295.959274452 314.433767165 0.104608101 0.793849804 4 1 1
21.800000000 437 8286623314361712643 8142508126285856814 452.003051758 478.295288086 289.704101562 323.489135742 471.936646584 498.312060840 292.140341110 324.480979590 0.129275431 0.551018823 5 1 1
21.800000000 437 8286623314361712644 8142508126285856811 476.738037109 571.793090820 289.782348633 385.624267578 498.600168264 593.281388846 292.419693100 381.292082237 0.590276277 0.989227451 5 1 1
21.800000000 437 8286623314361712645 8142508126285856815 422.319335938 489.011901855 310.807952881 380.877288818 442.094644762 506.852745870 314.713323339 379.466536270 0.521252177 0.995863002 5 1 1
21.850000000 438 8286623314361712640 8142508126285856817 35.541961670 109.967956543 254.645172119 341.154205322 69.028252594 141.656374047 255.717401753 341.975141098 0.379963834 0.609638399 5 1 1
21.850000000 438 8286623314361712641 8142508126285856812 461.197235107 497.885650635 235.122558594 309.917968750 480.222006932 518.344318969 234.633645534 310.041800974 0.307410901 0.991962921 5 1 1
21.850000000 438 8286623314361712642 8142508126285856820 442.560729980 461.209533691 283.403320312 303.511474609 463.562775961 481.193490198 287.263609590 306.207944889 0.000000000 0.389982142 4 1 1
21.850000000 438 8286623314361712643 8142508126285856811 492.813659668 585.663146973 270.218261719 366.720947266 513.275545665 609.248559446 273.065726618 361.929407091 0.581816556 0.984099811 5 1 1
21.850000000 438 8286623314361712644 8142508126285856818 13.499046326 41.918869019 223.711425781 385.879638672 50.266762163 68.679837581 222.396702004 388.458734015 0.000000000 0.863162780 5 1 1
21.850000000 438 8286623314361712645 8142508126285856815 437.263000488 503.123229980 299.381164551 367.368713379 457.274956715 522.638932543 299.882999335 364.591001755 0.516810621 0.992313560 5 1 1
21.850000000 438 8286623314361712646 8142508126285856814 464.712066650 490.997528076 275.851318359 309.589416504 484.922132667 511.539303094 276.574524738 308.983420792 0.126820958 0.576606882 5 1 1
21.899999999 439 8286623314361712640 8142508126285856817 37.500709534 115.476005554 261.139099121 349.776367188 71.883367154 145.993145394 262.257083746 347.202125281 0.389631482 0.609692906 5 1 1
21.899999999 439 8286623314361712641 8142508126285856812 462.588684082 498.296447754 223.924072266 297.518981934 482.254706538 519.554659638 222.203757915 298.026424678 0.276129155 0.996243855 5 1 1
21.899999999 439 8286623314361712642 8142508126285856819 445.722625732 463.615142822 273.660369873 293.158416748 460.470041731 475.776042099 271.817665325 290.288459074 0.090278400 0.741647795 4 1 1
21.899999999 439 8286623314361712643 8142508126285856811 495.469161987 587.733230591 255.202079773 351.323982239 516.718408855 612.853482439 258.044363810 346.597998182 0.566895431 0.984737710 5 1 1
21.899999999 439 8286623314361712644 8142508126285856926 13.849285126 49.224933624 233.484306335 395.139533997 53.194506580 90.714895266 235.965597478 391.025417725 0.000000000 0.817284759 4 1 1
21.899999999 439 8286623314361712645 8142508126285856815 440.964996338 506.578399658 288.595550537 355.905792236 461.527588792 526.971582408 288.095120697 352.591514427 0.501030065 0.994595222 5 1 1
21.949999999 440 8286623314361712640 8142508126285856817 37.361557007 118.100601196 265.606994629 356.313415527 72.287649612 147.754069833 266.590272482 350.447958677 0.391608723 0.586709340 5 1 1
21.949999999 440 8286623314361712641 8142508126285856812 460.607055664 497.258056641 213.823608398 287.781402588 481.349614826 518.070065619 211.357984284 287.354616542 0.270060113 0.991888663 5 1 1
21.949999999 440 8286623314361712642 8142508126285856819 445.820617676 463.436889648 264.469909668 283.928588867 460.088714383 475.397470742 262.308846333 280.725948356 0.095436895 0.605404988 4 1 1
21.949999999 440 8286623314361712643 8142508126285856811 495.470520020 586.651306152 241.955444336 337.554626465 516.866670685 612.835289004 244.951749827 333.157645119 0.558244006 0.992764851 5 1 1
21.949999999 440 8286623314361712644 8142508126285856815 440.941558838 506.571746826 279.197967529 345.811004639 462.526708779 527.890421400 277.571114858 341.823400156 0.474491451 0.996760316 5 1 1
21.949999999 440 8286623314361712645 8142508126285856926 24.005863190 53.979839325 239.946807861 400.335113525 52.285408792 94.463258314 241.656897831 395.578004948 0.023626692 0.971872674 5 1 1
22.000000000 441 8286623314361712640 8142508126285856817 33.516731262 117.550651550 270.921997070 363.850646973 69.396903507 146.446865829 272.327897379 355.226358207 0.391183144 0.432935784 5 1 1
22.000000000 441 8286623314361712641 8142508126285856812 455.356658936 492.399383545 205.499237061 279.065399170 476.989154992 513.181062109 202.345232790 278.347810103 0.257884883 0.997315258 5 1 1
22.000000000 441 8286623314361712642 8142508126285856811 491.252014160 582.026916504 230.747047424 325.729393005 513.474488734 608.919680051 233.605591851 321.387957521 0.547923678 0.985068060 5 1 1
22.000000000 441 8286623314361712643 8142508126285856819 442.469848633 458.715332031 257.543975830 276.091400146 456.414139103 471.701774755 254.477992145 272.821685432 0.064320926 0.668332353 4 1 1
22.000000000 441 8286623314361712644 8142508126285856815 437.546997070 503.597045898 270.699493408 337.876373291 460.182839312 525.305622002 268.673405638 332.652409962 0.454799902 0.997228980 5 1 1
22.050000000 442 8286623314361712640 8142508126285856817 22.390563965 109.530609131 274.516754150 369.131988525 59.188652790 138.060350883 276.085691160 358.488476203 0.391509298 0.339153109 5 1 1
22.050000000 442 8286623314361712641 8142508126285856812 443.753601074 481.239440918 198.438171387 272.721374512 466.043538604 501.709061795 195.229458544 270.936297085 0.251350663 0.998439272 5 1 1
22.050000000 442 8286623314361712642 8142508126285856811 480.557556152 570.086486816 221.644531250 315.765258789 502.998071776 597.166352959 224.629170441 311.706867802 0.541690492 0.985679412 5 1 1
22.050000000 442 8286623314361712643 8142508126285856819 432.823150635 449.378631592 251.441413879 270.780021667 446.161016202 461.354750450 248.029412135 266.262608889 0.086785777 0.754186656 5 1 1
22.050000000 442 8286623314361712644 8142508126285856814 452.989013672 478.862182617 238.718162537 268.897865295 472.506286729 498.921648390 237.374937131 269.238609508 0.134072072 0.637909204 5 1 1
22.050000000 442 8286623314361712645 8142508126285856815 427.645721436 493.672576904 262.809295654 330.366241455 450.861213280 515.367598929 261.348081272 324.904018395 0.450418542 0.995748807 5 1 1
22.100000000 443 8286623314361712640 8142508126285856817 8.621688843 98.541961670 276.009552002 372.659088135 46.584898797 127.175865962 277.665836879 359.867428823 0.386703905 0.321987031 5 1 1
22.100000000 443 8286623314361712641 8142508126285856812 430.649353027 468.436401367 193.262031555 267.593376160 453.406026843 488.625751138 189.566770844 264.895812869 0.245529375 0.995322963 5 1 1
22.100000000 443 8286623314361712642 8142508126285856811 468.395263672 556.768798828 214.631713867 307.893249512 490.511086037 583.266029590 217.675907133 304.020588320 0.543318024 0.983402364 5 1 1
22.100000000 443 8286623314361712643 8142508126285856815 416.489318848 481.822387695 256.283203125 324.119934082 439.364133021 503.180490809 255.374695384 318.494870823 0.453951345 0.995231964 5 1 1
22.100000000 443 8286623314361712644 8142508126285856814 440.436767578 466.202148438 233.867919922 262.000122070 460.100805630 486.270431752 231.492703408 263.130929648 0.124276006 0.567486105 5 1 1
22.149999999 444 8286623314361712640 8142508126285856812 413.037261963 450.710418701 194.160766602 267.863647461 435.551952081 470.263358812 190.978964626 265.751972817 0.253147279 0.996400194 5 1 1
22.149999999 444 8286623314361712641 8142508126285856811 450.337280273 537.118103027 215.587615967 307.872100830 472.318703062 563.228749303 218.649637796 304.112241633 0.540812644 0.989687252 5 1 1
22.149999999 444 8286623314361712642 8142508126285856815 398.720520020 463.866271973 257.049804688 324.648559570 421.980765578 484.925384387 256.304065466 318.980925515 0.450747093 0.996689659 5 1 1
22.199999999 445 8286623314361712640 8142508126285856812 387.626495361 424.393035889 198.836151123 271.607604980 409.702363223 443.822722195 195.427136235 269.487321746 0.249222698 0.996667837 5 1 1
22.199999999 445 8286623314361712641 8142508126285856811 424.053070068 509.168365479 220.626281738 311.354064941 445.578182325 534.115707343 223.509654978 307.851283190 0.545803941 0.988881249 5 1 1
22.199999999 445 8286623314361712642 8142508126285856814 397.026306152 422.296569824 238.381713867 270.953216553 416.153863844 441.487354021 236.632536033 267.755570270 0.126080378 0.615898700 5 1 1
22.199999999 445 8286623314361712643 8142508126285856815 373.859161377 437.570343018 261.528869629 327.807189941 395.835646699 457.692773283 260.130090654 322.284938619 0.458378291 0.992542669 5 1 1
22.250000000 446 8286623314361712640 8142508126285856812 358.526123047 394.384399414 202.490661621 273.662567139 379.824069947 413.478989368 199.607235417 272.987960748 0.256920403 0.995018914 5 1 1
22.250000000 446 8286623314361712641 8142508126285856811 393.543945312 476.796081543 225.998199463 315.700775146 414.521335313 500.761504108 228.753708595 311.998163240 0.547825356 0.984517897 5 1 1
22.250000000 446 8286623314361712642 8142508126285856814 367.250152588 391.987213135 241.885841370 273.261680603 385.859289418 410.733829727 240.444620784 271.338003270 0.132305117 0.515141174 5 1 1
22.250000000 446 8286623314361712643 8142508126285856815 343.174682617 405.601623535 265.662048340 330.499023438 365.005444722 425.879034522 263.709860010 325.386677994 0.450879508 0.996737849 5 1 1
22.300000000 447 8286623314361712640 8142508126285856812 329.499786377 364.306304932 203.967094421 274.846504211 349.692722092 383.113108200 201.215678518 274.074852925 0.264221742 0.988295233 5 1 1
22.300000000 447 8286623314361712641 8142508126285856811 362.942352295 444.696258545 228.867469788 317.556358337 383.339240058 467.745890214 231.494890534 313.835333575 0.552234785 0.983381183 5 1 1
22.300000000 447 8286623314361712642 8142508126285856805 568.354736328 619.660278320 160.566223145 317.683410645 594.338048992 654.465211351 164.562384160 327.171520319 0.277731498 0.591849192 5 1 1
22.300000000 447 8286623314361712643 8142508126285856819 316.883728027 333.225280762 253.952087402 272.633300781 330.327904817 344.729347879 251.322869781 269.082532255 0.084760364 0.630468111 4 1 1
22.300000000 447 8286623314361712644 8142508126285856815 312.447753906 374.348266602 265.584350586 330.974548340 333.802127965 393.996148340 264.844679559 326.162449624 0.464975870 0.997226138 5 1 1
