23,12,273.598143838,256.565765542,17.033886982,35.543612873,-1,-1,-1
23,12,273.598143838,256.565765542,17.033886982,35.543612873,-1,-1,-1
23,14,440.722165433,255.007863930,24.767649150,31.937166154,-1,-1,-1
23,5,229.775913435,290.415741187,27.276296951,15.350923098,-1,-1,-1
23,11,399.447512431,247.410364559,25.771115458,25.475426371,-1,-1,-1
23,22,145.431280986,286.677318827,20.181601093,21.244000958,-1,-1,-1
23,14,440.722165433,255.007863930,24.767649150,31.937166154,-1,-1,-1
23,18,31.024042067,258.944698139,13.985363007,12.594693586,-1,-1,-1
24,0,303.521555164,222.335343742,42.350466158,103.649872303,-1,-1,-1
24,19,275.426564985,312.460943077,17.249950961,20.512646489,-1,-1,-1
24,6,244.876826684,240.004553052,29.619308849,44.323105622,-1,-1,-1
24,7,377.955775506,235.543185966,20.042928412,30.036448938,-1,-1,-1
24,4,131.851239272,301.626043202,211.002002727,86.090224936,-1,-1,-1
24,21,223.725487872,300.419161153,27.610060386,10.924435158,-1,-1,-1
24,12,264.035454933,260.052190909,17.194284343,35.715771938,-1,-1,-1
24,5,219.796092476,294.045322720,27.514266896,15.461647173,-1,-1,-1
24,9,441.068473823,249.343047508,19.559450080,36.139862630,-1,-1,-1
24,20,276.937886219,317.300155784,16.659467078,16.038181332,-1,-1,-1
24,11,390.303386407,251.120147026,25.747007474,25.505824075,-1,-1,-1
24,9,441.068473823,249.343047508,19.559450080,36.139862630,-1,-1,-1
24,9,441.068473823,249.343047508,19.559450080,36.139862630,-1,-1,-1
25,0,297.622386145,225.905264079,42.345677803,104.075920409,-1,-1,-1
25,6,238.600084115,243.426040706,29.812852770,44.531813242,-1,-1,-1
25,19,269.006002121,316.362624461,17.377955067,20.671004698,-1,-1,-1
25,12,257.761794184,263.607519260,17.375393586,35.883976753,-1,-1,-1
25,4,123.961743909,305.221956143,212.778862714,86.989951835,-1,-1,-1
25,21,217.017049054,304.115159321,27.835854997,11.001985901,-1,-1,-1
25,14,425.966528480,262.846546430,24.740734087,32.070508792,-1,-1,-1
25,11,384.591646957,255.033235290,25.779929490,25.571350960,-1,-1,-1
25,12,257.761794184,263.607519260,17.375393586,35.883976753,-1,-1,-1
25,7,372.245679790,239.393333444,20.054799014,30.101951468,-1,-1,-1
25,9,435.416811291,253.392921957,19.599453689,36.207080374,-1,-1,-1
25,17,360.492083611,269.324697476,115.949934428,90.927856049,-1,-1,-1
25,23,114.935659098,337.824813685,56.883818149,30.170693425,-1,-1,-1
26,0,295.307810497,226.264489660,42.879391728,104.260812715,-1,-1,-1
26,19,267.060526385,317.378335216,17.493118310,20.803089058,-1,-1,-1
